"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","num_collisions","slp","visib","wdsp","gust","prcp","sndp","fog"
"159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,71.7,57.6,533,1019.6,10,1.7,999.9,0.48,999.9,0
"160",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,67.7,62.1,624,1020,5.1,4.2,22,0,999.9,1
"161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,69.6,63.6,635,1005.5,5.6,4.9,26,1.47,999.9,0
"162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,70.9,53.2,615,1007.9,9.8,6.1,24.1,0.09,999.9,0
"163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,65.7,55.6,535,1006.6,8.1,3.6,20,0,999.9,1
"164",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,59.9,53.8,693,1006.5,7.7,6.5,26,1.58,999.9,0
"165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.4,52,596,1013.6,10,3.5,999.9,0.06,999.9,0
"166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.8,53.8,477,1012.8,9.8,2.5,20,0,999.9,0
"167",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,75.3,63.4,614,1011.3,9.1,3.7,20,0,999.9,0
"168",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.8,63.8,613,1011.5,7.3,1.9,999.9,0.01,999.9,0
"169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,67.4,54.4,622,1016.1,8.7,5,15,0.2,999.9,0
"170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,69.6,52.4,681,1023.2,10,3.2,999.9,0,999.9,0
"171",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,71.6,51.6,690,1025.1,10,3.9,999.9,0,999.9,0
"172",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,72.4,54,599,1023.6,10,4.1,999.9,0,999.9,0
